"Time","0","1","2"
2020-06-07 16:33:15,,,
2020-06-07 16:33:30,,28.687254607872546,
2020-06-07 16:33:45,,243.11381416666666,
2020-06-07 16:34:00,,445.94467703028255,
2020-06-07 16:34:15,,658.0758246666667,
2020-06-07 16:34:30,,804.7,
2020-06-07 16:34:45,,984.4956466666666,
2020-06-07 16:35:00,180.16840000000002,1121.5008685069297,
2020-06-07 16:35:15,388.6290475,1249.5664784425112,
2020-06-07 16:35:30,582.6749922222222,1340.06,
2020-06-07 16:35:45,722.479168,1369.7088917778356,
2020-06-07 16:36:00,788.8399999999999,1384.58,
2020-06-07 16:36:15,810.4,1389.44,
2020-06-07 16:36:30,994.6366499999999,1487.092599406726,
2020-06-07 16:36:45,1107.8446944444445,1572.4208583333334,
2020-06-07 16:37:00,1224.71661,1696.6906429473422,
2020-06-07 16:37:15,1279.9199999999998,1808.52,
2020-06-07 16:37:30,1283.34,1850.12,
2020-06-07 16:37:45,1461.5496766989968,1841.8696321926438,
2020-06-07 16:38:00,1561.4855861471283,1837.56,
2020-06-07 16:38:15,1665.3124632717515,1843.32,
2020-06-07 16:38:30,1718.6091041820835,1824.2936027838332,
2020-06-07 16:38:45,1730.02,1820.1710733785326,
2020-06-07 16:39:00,1726.0893873877476,1814.8910389792204,
2020-06-07 16:39:15,1733.12,1819.1911453770927,
2020-06-07 16:39:30,1721.3938837223254,1832.4493300978572,
2020-06-07 16:39:45,1737.6706901861962,1824.5686645732915,
2020-06-07 16:40:00,1743.8327653106123,1831.5086805736114,
2020-06-07 16:40:15,1748.1956079121585,1821.8200000000002,
2020-06-07 16:40:30,1747.1029935108572,1827.9,
2020-06-07 16:40:45,1745.04,1820.6606979630242,
2020-06-07 16:41:00,1733.52,1824.7927467635518,
2020-06-07 16:41:15,1747.1263121262425,1821.0400000000002,
2020-06-07 16:41:30,1732.1,1829.141973160537,
2020-06-07 16:41:45,1729.98,1824.1908313833724,
2020-06-07 16:42:00,1718.3093681873638,1824.2510316742882,
2020-06-07 16:42:15,1707.3233195102734,1800.237857157143,
2020-06-07 16:42:30,1716.3000000000002,1809.4911773764522,
2020-06-07 16:42:45,1710.54,1818.2797723592641,
2020-06-07 16:43:00,1750.8618671136767,1842.7307221855563,
2020-06-07 16:43:15,1759.4537345253093,1859.3694245884917,
2020-06-07 16:43:30,1755.74,1668.2015955384488,
2020-06-07 16:43:45,1745.32,1430.54,
2020-06-07 16:44:00,1739.0908081838363,1346.6399999999999,
2020-06-07 16:44:15,1746.28,1406.4263065261307,
2020-06-07 16:44:30,1744.64,1566.4,
2020-06-07 16:44:45,1678.24,1445.2050654986901,
2020-06-07 16:45:00,1445.3,1353.1745693086139,
2020-06-07 16:45:15,1233.2492133842677,1189.4816111677767,
2020-06-07 16:45:30,1056.4494905898118,1205.9454761095221,
2020-06-07 16:45:45,960.5094341886838,1196.3492709854197,
2020-06-07 16:46:00,963.8799999999999,1199.9585179703595,
2020-06-07 16:46:15,873.9305833883323,1191.8999999999999,
2020-06-07 16:46:30,706.46,1028.46,
2020-06-07 16:46:45,612.36,964.0374594327459,
2020-06-07 16:47:00,611.4505606112122,880.1393888122238,
2020-06-07 16:47:15,770.5305994119883,1065.92,
2020-06-07 16:47:30,938.9200000000001,1161.6999999999998,
2020-06-07 16:47:45,1130,1225.3400000000001,
2020-06-07 16:48:00,1038.04,1224.3032642883213,
2020-06-07 16:48:15,1016.52,1239.3600000000001,
2020-06-07 16:48:30,1011.3399999999999,1237.54,
2020-06-07 16:48:45,997.9000000000001,1224.7745997080058,
2020-06-07 16:49:00,986.5999999999999,1220,
2020-06-07 16:49:15,988.48,1214.06,
2020-06-07 16:49:30,996.94,1220.6455909118183,
2020-06-07 16:49:45,1002.42,1229.3000000000002,
2020-06-07 16:50:00,1003.9,1227.42,
2020-06-07 16:50:15,989.4399999999999,1226.98,
2020-06-07 16:50:30,1682.42,1214.1599999999999,
2020-06-07 16:50:45,1776.4000000000001,1217.92,
2020-06-07 16:51:00,1715.2399999999999,1211.1399999999999,
2020-06-07 16:51:15,1617.7199999999998,1215.3000000000002,
2020-06-07 16:51:30,1712.74,1282.4599999999998,
2020-06-07 16:51:45,1410.7,1643.6832900658014,
2020-06-07 16:52:00,1465.610205395892,1528.4346901061979,
2020-06-07 16:52:15,1462.8799999999999,1602.66,
2020-06-07 16:52:30,1500.54,1646.32,
2020-06-07 16:52:45,1564.7420744414887,1662.04973099462,
2020-06-07 16:53:00,1755.5901781893085,1653.3947941041179,
2020-06-07 16:53:15,1851.3,1643.1905005899882,
2020-06-07 16:53:30,1929.26,1643,
2020-06-07 16:53:45,1911.54,1524.26,
2020-06-07 16:54:00,1910.4199999999998,1370.8841758891297,
2020-06-07 16:54:15,1899.5,1378.72,
2020-06-07 16:54:30,1916.94,1517.6,
2020-06-07 16:54:45,1910.2399999999998,1788.2688089761796,
2020-06-07 16:55:00,1936.74,1895.6999999999998,
2020-06-07 16:55:15,1935.1799999999998,1900.309691793836,
2020-06-07 16:55:30,1931.34,1926.6510373377596,
2020-06-07 16:55:45,1922.86,1917.5600000000002,
2020-06-07 16:56:00,1927.98,1923.43062698746,
2020-06-07 16:56:15,1940.56,1900.229694593892,
2020-06-07 16:56:30,1942.8799999999999,1869.7199999999998,
2020-06-07 16:56:45,1919.3999999999999,1800.9601051709121,
2020-06-07 16:57:00,1831.1599999999999,1784.7508477830445,
2020-06-07 16:57:15,1845.1,1796.4093009860198,
2020-06-07 16:57:30,1771.56,1803.940326770032,
2020-06-07 16:57:45,1875.34,1881.1399999999999,
2020-06-07 16:58:00,1768.76,1768.8200000000002,
2020-06-07 16:58:15,1866.04,1858.6,
2020-06-07 16:58:30,1755.52,1859.56,
2020-06-07 16:58:45,1651.54,1858.04,
2020-06-07 16:59:00,1752.2504017919641,1759.78,
2020-06-07 16:59:15,1748.3695861917239,1888.6288045760916,
2020-06-07 16:59:30,1643.5,1889.6106721865563,
2020-06-07 16:59:45,1705.370231395372,1790.0093861877237,
2020-06-07 17:00:00,1577.4199999999998,1853.6513521729566,
2020-06-07 17:00:15,1803.6999999999998,1856.26,
2020-06-07 17:00:30,1820.3093057861156,1859.8508193836124,
2020-06-07 17:00:45,1808.6,1863.9889937798757,
2020-06-07 17:01:00,1721.5307757844844,1863.0303750225012,
2020-06-07 17:01:15,1633.8706929861403,1875.2510981780365,
2020-06-07 17:01:30,1799.3898854022918,1728.3735433291333,
2020-06-07 17:01:45,1424.6496010079798,1638.3712197756045,
2020-06-07 17:02:00,1451.8711582231645,1442.6790684186315,
2020-06-07 17:02:15,1442.5512358247165,1376.88,
2020-06-07 17:02:30,1288.3284409688195,1370.1086785735715,
2020-06-07 17:02:45,1173.4738737225257,1361.8,
2020-06-07 17:03:00,1165.3199999999999,1378.45007299854,
2020-06-07 17:03:15,1286.8399999999999,1371.8711861762765,
2020-06-07 17:03:30,1217.78,1387.1088353767075,
2020-06-07 17:03:45,1177.3,1388.1186775735514,
2020-06-07 17:04:00,874.8,1237.594902298046,
2020-06-07 17:04:15,883.38,1006.46,
2020-06-07 17:04:30,883.3799999999999,919.0239088781775,

