Time,0,1,2,3
2020-06-07 18:29:45,162.0,565.4513090261805,,
2020-06-07 18:30:00,401.2,567.7113542270847,,
2020-06-07 18:30:15,515.14,554.68,,
2020-06-07 18:30:30,573.76,554.1310826216524,,
2020-06-07 18:30:45,562.8,544.42,,
2020-06-07 18:31:00,566.5,543.2491350172996,,
2020-06-07 18:31:15,564.18,540.0491990160197,,
2020-06-07 18:31:30,580.3199999999998,545.1,,
2020-06-07 18:31:45,576.3799999999999,550.3799999999999,,
2020-06-07 18:32:00,580.66,554.34,,
2020-06-07 18:32:15,579.36,558.28,,
2020-06-07 18:32:30,644.12,687.22,,
2020-06-07 18:32:45,747.88,795.8399999999998,,
2020-06-07 18:33:00,967.66,1010.5578076042232,,
2020-06-07 18:33:15,1065.78,1094.7512438248764,,
2020-06-07 18:33:30,1097.6799999999996,1091.3000000000004,,
2020-06-07 18:33:45,1092.14,1077.9711838236763,,
2020-06-07 18:34:00,1093.88,1077.04,,
2020-06-07 18:34:15,1101.84,1078.36,,
2020-06-07 18:34:30,1104.96,1085.16,,
2020-06-07 18:34:45,1110.32,1092.6894602107961,,
2020-06-07 18:35:00,1102.7799999999997,1094.6981060378794,,
2020-06-07 18:35:15,1093.12,1080.9494634107318,,
2020-06-07 18:35:30,1086.36,1076.14,,
2020-06-07 18:35:45,1091.1999999999996,1059.08,,
2020-06-07 18:36:00,1100.6999999999996,1063.62,,
2020-06-07 18:36:15,1110.129536209276,1071.6303250065,,
2020-06-07 18:36:30,1108.64,1082.4496090078198,,
2020-06-07 18:36:45,1102.32,1082.4503234064682,,
2020-06-07 18:37:00,1097.63038100762,1082.7,,
2020-06-07 18:37:15,1103.56,930.1082761655232,,
2020-06-07 18:37:30,1115.38,867.6399999999999,,
2020-06-07 18:37:45,1112.54,844.74,,
2020-06-07 18:38:00,1119.6,898.3327677446449,,
2020-06-07 18:38:15,1125.58,1092.7707158143162,,
2020-06-07 18:38:30,1119.7999999999997,1117.3318370367406,,
2020-06-07 18:38:45,1106.48,1110.8719182383647,,
2020-06-07 18:39:00,1094.4399999999996,1111.82,,
2020-06-07 18:39:15,1093.9399999999996,1119.7880378392433,,
2020-06-07 18:39:30,1027.2199999999998,1126.2080618387633,,
2020-06-07 18:39:45,916.54,1130.5705782115642,,
2020-06-07 18:40:00,684.48,1142.3,,
2020-06-07 18:40:15,573.74,1140.7999999999995,,
2020-06-07 18:40:30,530.62,1141.6320962419247,,
2020-06-07 18:40:45,527.18,1126.9213516507684,,
2020-06-07 18:41:00,521.86,1131.2399999999998,,
2020-06-07 18:41:15,515.9599999999998,1122.14,,
2020-06-07 18:41:30,503.66,1109.510210604212,,
2020-06-07 18:41:45,502.34,1088.14,,
2020-06-07 18:42:00,723.92,1098.4519682393648,,
2020-06-07 18:42:15,857.1199999999999,1102.44,,
2020-06-07 18:42:30,1023.68,948.732004240085,,
2020-06-07 18:42:45,931.7199999999997,841.2280034399312,,
2020-06-07 18:43:00,730.5,631.2073758524831,,
2020-06-07 18:43:15,631.2999999999997,598.7480250394991,,
2020-06-07 18:43:30,601.8799999999999,596.3,,
2020-06-07 18:43:45,599.68,598.9319786395728,,
2020-06-07 18:44:00,582.2,603.24,,
2020-06-07 18:44:15,580.4799999999998,598.8199999999998,,
2020-06-07 18:44:30,576.5,598.8119762395247,,
2020-06-07 18:44:45,575.64,600.4120082401647,,
2020-06-07 18:45:00,576.4599999999998,603.8799999999999,,
2020-06-07 18:45:15,575.9799999999998,593.8281234375313,,
2020-06-07 18:45:30,579.4,596.02,,
2020-06-07 18:45:45,581.12,589.1,,
2020-06-07 18:46:00,583.3199999999998,592.3199999999998,,
2020-06-07 18:46:15,578.0400000000002,592.28,,
2020-06-07 18:46:30,575.3,591.68,,
2020-06-07 18:46:45,572.4,591.42,,
2020-06-07 18:47:00,565.0,593.3199999999998,,
2020-06-07 18:47:15,569.16,666.5984396312073,,
2020-06-07 18:47:30,689.98,776.3856657133142,,
2020-06-07 18:47:45,792.9599999999998,775.6078017560352,,
2020-06-07 18:48:00,1004.36,900.7780155603112,,
2020-06-07 18:48:15,1097.7599999999998,1008.6,,
2020-06-07 18:48:30,1107.84,1124.7479202415952,,
2020-06-07 18:48:45,1108.34,1133.0879806403873,,
2020-06-07 18:49:00,1105.04,1129.137417251655,,
2020-06-07 18:49:15,1108.66,1132.94,,
2020-06-07 18:49:30,1107.84,1129.76,,
2020-06-07 18:49:45,1107.36,1118.12,,
2020-06-07 18:50:00,1095.82,1100.1719074381488,,
2020-06-07 18:50:15,1092.94,1091.6718686373727,,
2020-06-07 18:50:30,1063.6999999999996,1071.8319478389567,,
2020-06-07 18:50:45,1051.26,1072.9677978440432,,
2020-06-07 18:51:00,1040.72,1052.44,,
2020-06-07 18:51:15,1037.18,1049.24,,
2020-06-07 18:51:30,1036.86,1042.8518334366688,,
2020-06-07 18:51:45,1008.12,1042.422621616969,,
2020-06-07 18:52:00,798.22,1057.3505945881082,,
2020-06-07 18:52:15,701.3999999999999,1072.0185596288077,,
2020-06-07 18:52:30,527.3,1105.9183204423673,,
2020-06-07 18:52:45,536.4399999999998,1106.9,,
2020-06-07 18:53:00,531.12,1109.82,,
2020-06-07 18:53:15,522.8,1106.48,,
2020-06-07 18:53:30,523.86,1113.06,,
2020-06-07 18:53:45,519.4,1082.52,,
2020-06-07 18:54:00,314.62,779.9200000000002,,
2020-06-07 18:54:15,378.9361633333333,674.92,,
